ensembl_gene_id	external_gene_id	chromosome_name	start_position	end_position	strand	gene_biotype
ENSG00000238337	snoU13	2	135823202	135823304	-1	snoRNA
ENSG00000208308	SNORA40	2	135894198	135894325	1	snoRNA
ENSG00000206901	SNORA72	2	140268994	140269125	1	snoRNA
ENSG00000253036	snR65	2	146092638	146092740	1	snoRNA
ENSG00000238860	snoU13	2	148081539	148081643	1	snoRNA
ENSG00000212181	SNORA48	2	149018143	149018277	-1	snoRNA
ENSG00000200377	SNORD56	2	154303327	154303397	-1	snoRNA
ENSG00000238543	snoU13	2	157266656	157266758	-1	snoRNA
ENSG00000238481	snoU13	2	157278707	157278811	1	snoRNA
ENSG00000251721	snoZ5	2	159390712	159390796	1	snoRNA
ENSG00000238570	snoU13	2	162415054	162415156	1	snoRNA
ENSG00000206869	SNORA70	2	165544153	165544287	-1	snoRNA
ENSG00000238662	snoU13	2	167215240	167215343	1	snoRNA
ENSG00000206961	SNORA51	2	170584382	170584513	1	snoRNA
ENSG00000252981	U3	2	170672789	170672888	1	snoRNA
ENSG00000238567	snoU13	2	172002840	172002937	1	snoRNA
ENSG00000238572	snoU13	2	173020757	173020848	-1	snoRNA
ENSG00000239041	snoU13	2	173556027	173556130	1	snoRNA
ENSG00000238295	snoU13	2	178210586	178210689	-1	snoRNA
ENSG00000252000	ACA59	2	179887984	179888105	-1	snoRNA
ENSG00000238339	snoU13	2	179990263	179990364	-1	snoRNA
ENSG00000202216	SNORA43	2	180799128	180799265	-1	snoRNA
ENSG00000221498	SNORA77	2	183928963	183929074	-1	snoRNA
ENSG00000238306	snoU13	2	184814060	184814163	-1	snoRNA
ENSG00000212581	U8	2	186526501	186526633	1	snoRNA
ENSG00000252517	SNORD59	2	195528831	195528898	-1	snoRNA
ENSG00000239161	snoU13	2	197079943	197080046	-1	snoRNA
ENSG00000252923	SCARNA16	2	197550872	197551054	-1	snoRNA
ENSG00000238956	snR39B	2	198266282	198266315	1	snoRNA
ENSG00000202434	SNORA4	2	198269442	198269578	1	snoRNA
ENSG00000238770	snoU13	2	202946598	202946701	1	snoRNA
ENSG00000212534	SNORD70	2	203141154	203141241	1	snoRNA
ENSG00000212309	SNORD70	2	203142831	203142915	1	snoRNA
ENSG00000238505	SNORD11	2	203156058	203156141	1	snoRNA
ENSG00000238317	SNORD11B	2	203157772	203157859	1	snoRNA
ENSG00000202059	SNORA1	2	203917008	203917141	-1	snoRNA
ENSG00000207047	snoMe28S-Am982	2	207026605	207026678	1	snoRNA
ENSG00000207406	SNORA41	2	207026952	207027083	1	snoRNA
ENSG00000238582	snoU13	2	208938785	208938886	-1	snoRNA
ENSG00000207274	SNORA70	2	215711671	215711805	1	snoRNA
ENSG00000238663	snoU13	2	216167489	216167587	1	snoRNA
ENSG00000238428	snoU13	2	219049702	219049805	-1	snoRNA
ENSG00000238736	snoU13	2	219193303	219193403	1	snoRNA
ENSG00000252805	U3	2	219484524	219484660	1	snoRNA
ENSG00000238852	snoU13	2	223562615	223562719	-1	snoRNA
ENSG00000212391	SNORA48	2	227833705	227833838	-1	snoRNA
ENSG00000252665	SNORA25	2	228752347	228752460	1	snoRNA
ENSG00000251801	SNORD112	2	229452519	229452589	-1	snoRNA
ENSG00000206885	SNORA75	2	232320511	232320647	-1	snoRNA
ENSG00000207280	SNORD20	2	232321155	232321234	-1	snoRNA
ENSG00000202400	SNORD82	2	232325082	232325151	-1	snoRNA
ENSG00000239170	snoU13	2	233543673	233543775	1	snoRNA
ENSG00000252010	SCARNA6	2	234184373	234184648	1	snoRNA
ENSG00000251791	SCARNA6	2	234197322	234197586	1	snoRNA
ENSG00000251806	SNORD64	20	2443608	2443683	-1	snoRNA
ENSG00000221116	SNORD110	20	2634858	2634932	1	snoRNA
ENSG00000207427	SNORA51	20	2635713	2635844	1	snoRNA
ENSG00000212498	SNORD86	20	2636743	2636828	1	snoRNA
ENSG00000206794	SNORD56	20	2637270	2637340	1	snoRNA
ENSG00000207262	SNORD57	20	2637585	2637656	1	snoRNA
ENSG00000201346	U3	20	3364876	3365086	1	snoRNA
ENSG00000252096	SNORA31	20	4849630	4849764	1	snoRNA
ENSG00000252058	snoU13	20	4863030	4863122	1	snoRNA
ENSG00000212517	SNORA26	20	5102063	5102185	-1	snoRNA
ENSG00000251833	snoR26	20	6841661	6841755	1	snoRNA
ENSG00000201348	SNORA73	20	8811833	8812040	1	snoRNA
ENSG00000212165	U3	20	16963477	16963678	-1	snoRNA
ENSG00000212232	SNORD17	20	17943353	17943589	-1	snoRNA
ENSG00000238897	snoU13	20	18327542	18327641	1	snoRNA
ENSG00000212134	SNORA40	20	29964122	29964249	1	snoRNA
ENSG00000201151	SNORD56	20	33704939	33705010	-1	snoRNA
ENSG00000238549	snoU13	20	34304393	34304492	1	snoRNA
ENSG00000239089	snoU13	20	34708884	34708994	1	snoRNA
ENSG00000199452	SNORA71	20	37050294	37050421	-1	snoRNA
ENSG00000201416	SNORA71	20	37053846	37053979	-1	snoRNA
ENSG00000201599	SNORA71	20	37055952	37056085	-1	snoRNA
ENSG00000201512	SNORA71	20	37058313	37058446	-1	snoRNA
ENSG00000200354	SNORA71	20	37062508	37062641	-1	snoRNA
ENSG00000201811	SNORA71	20	37070679	37070812	1	snoRNA
ENSG00000201902	SNORA71	20	37076727	37076858	1	snoRNA
ENSG00000199266	SNORA71	20	37078013	37078146	1	snoRNA
ENSG00000252434	SNORD112	20	39045515	39045586	1	snoRNA
ENSG00000212224	SNORA26	20	40341118	40341239	-1	snoRNA
ENSG00000252193	SCARNA15	20	41933195	41933319	1	snoRNA
ENSG00000252227	SNORD36	20	46764686	46764766	-1	snoRNA
ENSG00000209042	SNORD12	20	47895477	47895565	1	snoRNA
ENSG00000222365	SNORD12	20	47896856	47896946	1	snoRNA
ENSG00000212304	SNORD12	20	47897220	47897309	1	snoRNA
ENSG00000239157	snoU13	20	48556833	48556937	-1	snoRNA
ENSG00000238294	snoU13	20	55050699	55050801	1	snoRNA
ENSG00000252536	U3	20	55182733	55182849	1	snoRNA
ENSG00000238840	U8	10	5004628	5004760	-1	snoRNA
ENSG00000239148	U8	10	5046902	5047034	1	snoRNA
ENSG00000251740	U8	10	5090055	5090173	-1	snoRNA
ENSG00000239142	U8	10	5135600	5135735	-1	snoRNA
ENSG00000251909	U8	10	5237847	5237936	-1	snoRNA
ENSG00000251922	SNORA14	10	6059017	6059157	-1	snoRNA
ENSG00000238900	snoU13	10	12187662	12187765	1	snoRNA
ENSG00000252438	SNORD45	10	12457927	12457999	1	snoRNA
ENSG00000239130	snoU13	10	15928357	15928464	1	snoRNA
ENSG00000252537	SNORA31	10	16047807	16047922	1	snoRNA
ENSG00000238552	snoU13	10	16440654	16440758	-1	snoRNA
ENSG00000251959	snoU40	10	17721187	17721296	1	snoRNA
ENSG00000200545	U3	10	19887176	19887391	1	snoRNA
ENSG00000251749	U3	10	21774567	21774666	1	snoRNA
ENSG00000252049	SNORA40	10	23455914	23456030	1	snoRNA
ENSG00000238515	snoU13	10	23688460	23688528	-1	snoRNA
ENSG00000223027	SNORA57	10	27077946	27078086	1	snoRNA
ENSG00000238414	snoU13	10	27157094	27157193	1	snoRNA
ENSG00000222666	U3	10	28696969	28697180	-1	snoRNA
ENSG00000212411	SNORD115	10	29864235	29864310	1	snoRNA
ENSG00000212148	SNORA40	10	36727589	36727716	1	snoRNA
ENSG00000238732	snoU13	10	43305675	43305778	-1	snoRNA
ENSG00000221400	U3	10	43912698	43912888	-1	snoRNA
ENSG00000223182	SNORA74	10	51383526	51383726	1	snoRNA
ENSG00000223111	SNORA74	10	51611024	51611224	-1	snoRNA
ENSG00000238355	snoU13	10	57327499	57327602	1	snoRNA
ENSG00000238707	snR39B	10	58355723	58355791	-1	snoRNA
ENSG00000238970	snoU13	10	59998418	59998521	-1	snoRNA
ENSG00000252203	snoU40	10	68254457	68254557	1	snoRNA
ENSG00000239000	snoU13	10	68374995	68375096	-1	snoRNA
ENSG00000251926	snoU13	10	70472715	70472835	1	snoRNA
ENSG00000221182	SNORD98	10	70514929	70514995	1	snoRNA
ENSG00000238918	snoU13	10	73085085	73085188	1	snoRNA
ENSG00000200294	SNORA36	10	73940616	73940747	1	snoRNA
ENSG00000221164	SNORA11	10	74885838	74885965	-1	snoRNA
ENSG00000238983	snoU13	10	75061539	75061642	-1	snoRNA
ENSG00000252888	SNORA31	10	78595135	78595260	-1	snoRNA
ENSG00000201393	SNORA71	10	80127264	80127380	1	snoRNA
ENSG00000252189	U3	10	88505597	88505706	-1	snoRNA
ENSG00000200891	SNORD74	10	89754375	89754452	-1	snoRNA
ENSG00000238991	snoU13	10	90820788	90820888	-1	snoRNA
ENSG00000252993	SNORA25	10	93835999	93836122	1	snoRNA
ENSG00000238588	snoU13	10	101361537	101361637	1	snoRNA
ENSG00000238472	snoU13	10	101779351	101779456	1	snoRNA
ENSG00000212464	SNORA12	10	101996913	101997059	-1	snoRNA
ENSG00000252844	SNORD112	10	103027694	103027765	-1	snoRNA
ENSG00000239091	snoU13	10	103131609	103131709	-1	snoRNA
ENSG00000253068	SNORD112	10	103862019	103862089	1	snoRNA
ENSG00000238620	snoU13	10	106159563	106159661	1	snoRNA
ENSG00000239125	snoU13	10	112336118	112336219	1	snoRNA
ENSG00000212589	SNORA17	10	115580218	115580349	1	snoRNA
ENSG00000238577	snoU13	10	116416269	116416353	1	snoRNA
ENSG00000251836	U3	10	120545264	120545475	-1	snoRNA
ENSG00000207468	SNORA19	10	120819523	120819650	-1	snoRNA
ENSG00000222588	SNORA19	10	120820495	120820623	-1	snoRNA
ENSG00000199321	SNORD60	10	128468271	128468343	-1	snoRNA
ENSG00000238575	snoU109	18	2555357	2555491	1	snoRNA
ENSG00000238425	snoU13	18	2774872	2774961	1	snoRNA
ENSG00000252258	SNORA70	18	3025432	3025564	-1	snoRNA
ENSG00000238863	snoU13	18	3424257	3424347	-1	snoRNA
ENSG00000238445	snoU13	18	3572938	3573041	-1	snoRNA
ENSG00000238790	snoU13	18	3811317	3811420	1	snoRNA
ENSG00000252576	snR65	18	5558188	5558272	-1	snoRNA
ENSG00000252572	SNORD112	18	5579413	5579484	1	snoRNA
ENSG00000212626	SNORA48	18	7301018	7301151	-1	snoRNA
ENSG00000199856	U3	18	7995568	7995782	1	snoRNA
ENSG00000239087	snoU13	18	9277977	9278077	1	snoRNA
ENSG00000239031	snoU13	18	10389895	10389997	-1	snoRNA
ENSG00000238309	snoU13	18	12533423	12533524	-1	snoRNA
ENSG00000221139	SNORD23	18	19030614	19030717	-1	snoRNA
ENSG00000252677	SNORA81	18	19291911	19292080	-1	snoRNA
ENSG00000199977	SNORA73	18	19397585	19397789	1	snoRNA
ENSG00000238907	snoU13	18	19840539	19840640	1	snoRNA
ENSG00000238537	snoU13	18	20481487	20481589	-1	snoRNA
ENSG00000252921	U3	18	23879079	23879219	-1	snoRNA
ENSG00000212367	U3	18	24269281	24269493	-1	snoRNA
ENSG00000238376	snoU13	18	28652470	28652573	1	snoRNA
ENSG00000238982	snoU13	18	29674467	29674569	1	snoRNA
ENSG00000252078	SNORD112	18	34222576	34222647	-1	snoRNA
ENSG00000202093	SNORD58	18	47015615	47015678	-1	snoRNA
ENSG00000206602	SNORD58	18	47017653	47017717	-1	snoRNA
ENSG00000206696	SNORD58	18	47018034	47018099	-1	snoRNA
ENSG00000251992	SCARNA17	18	47340503	47340646	1	snoRNA
ENSG00000252139	SCARNA18	18	47340731	47340813	1	snoRNA
ENSG00000238885	snoU13	18	49072717	49072818	1	snoRNA
ENSG00000207233	SNORA30	18	51748654	51748782	-1	snoRNA
ENSG00000201816	SNORA73	18	53746625	53746825	-1	snoRNA
ENSG00000212539	U3	18	54624501	54624699	1	snoRNA
ENSG00000252284	SNORD28	18	56267863	56267930	1	snoRNA
ENSG00000199713	U8	18	56486115	56486248	-1	snoRNA
ENSG00000238988	snoU13	18	60861822	60861898	-1	snoRNA
ENSG00000199392	SNORA25	18	75143519	75143645	-1	snoRNA
ENSG00000252392	SNORD112	GL000192.1	107278	107339	1	snoRNA
ENSG00000252127	SNORA70	GL000193.1	175230	175324	1	snoRNA
ENSG00000240223	AC026639.1	11	16766673	16766746	1	snoRNA_pseudogene
ENSG00000240319	AL078612.1	11	32134177	32134247	-1	snoRNA_pseudogene
ENSG00000241028	AP000435.1	11	58123134	58123222	-1	snoRNA_pseudogene
ENSG00000239358	AC019227.1	11	130174535	130174609	-1	snoRNA_pseudogene
ENSG00000240406	AP000272.1	21	33910329	33910395	1	snoRNA_pseudogene
ENSG00000240448	AF064866.1	21	42133675	42133745	1	snoRNA_pseudogene
ENSG00000239637	AC040975.2	8	28639967	28640034	1	snoRNA_pseudogene
ENSG00000239427	AC026241.1	8	47982945	47983032	-1	snoRNA_pseudogene
ENSG00000239633	AC120042.1	8	64018652	64018724	1	snoRNA_pseudogene
ENSG00000242906	AP004289.1	8	100305199	100305268	1	snoRNA_pseudogene
ENSG00000242184	AC090193.1	8	124594477	124594547	1	snoRNA_pseudogene
ENSG00000241906	AC037453.1	8	131747078	131747148	1	snoRNA_pseudogene
ENSG00000243526	AL136418.4	14	31775726	31775799	1	snoRNA_pseudogene
ENSG00000239695	AL390798.2	14	32071631	32071703	1	snoRNA_pseudogene
ENSG00000243159	AL136038.4	14	64125838	64125904	1	snoRNA_pseudogene
ENSG00000240743	AL137229.2	14	102840581	102840656	-1	snoRNA_pseudogene
ENSG00000239534	AC138779.1	4	55013431	55013594	1	snoRNA_pseudogene
ENSG00000240153	AC105423.2	4	160428541	160428610	-1	snoRNA_pseudogene
ENSG00000242005	AC104660.1	4	181405960	181406042	-1	snoRNA_pseudogene
ENSG00000240088	AC138972.1	3	32735657	32735732	-1	snoRNA_pseudogene
ENSG00000240691	AC108690.1	3	80677129	80677228	-1	snoRNA_pseudogene
ENSG00000244423	AC106728.2	3	98590945	98591024	-1	snoRNA_pseudogene
ENSG00000243351	AC060225.1	3	111598183	111598262	-1	snoRNA_pseudogene
ENSG00000242891	AC067721.1	3	155726592	155726668	-1	snoRNA_pseudogene
ENSG00000241715	AC104641.1	3	182892724	182892795	-1	snoRNA_pseudogene
ENSG00000239289	AL050335.1	6	15147314	15147397	-1	snoRNA_pseudogene
ENSG00000243778	AL158198.1	6	20282260	20282331	1	snoRNA_pseudogene
ENSG00000244223	AL121936.2	6	26559181	26559252	1	snoRNA_pseudogene
ENSG00000244420	AL391807.1	6	69375061	69375137	-1	snoRNA_pseudogene
ENSG00000241682	AL390208.1	6	109339997	109340077	1	snoRNA_pseudogene
ENSG00000244633	AL512325.1	6	111719385	111719456	-1	snoRNA_pseudogene
ENSG00000244524	AL449363.1	6	134416055	134416148	-1	snoRNA_pseudogene
ENSG00000243630	AC087742.2	17	4185068	4185139	-1	snoRNA_pseudogene
ENSG00000243726	AC005410.2	17	11980411	11980485	-1	snoRNA_pseudogene
ENSG00000242619	AC090058.1	12	50882276	50882349	-1	snoRNA_pseudogene
ENSG00000239760	AC090642.1	12	89260420	89260515	1	snoRNA_pseudogene
ENSG00000243575	AC007437.1	12	97597069	97597135	1	snoRNA_pseudogene
ENSG00000240172	AC117503.2	12	124128752	124128825	1	snoRNA_pseudogene
ENSG00000240816	AC006547.1	22	20116305	20116413	-1	snoRNA_pseudogene
ENSG00000239266	AC002470.1	22	21300933	21301002	1	snoRNA_pseudogene
ENSG00000243206	AL109757.1	1	12469231	12469304	-1	snoRNA_pseudogene
ENSG00000239284	AL355877.1	1	26573245	26573329	1	snoRNA_pseudogene
ENSG00000239901	AL353622.1	1	28638831	28638903	-1	snoRNA_pseudogene
ENSG00000243223	AL592166.2	1	45238315	45238388	1	snoRNA_pseudogene
ENSG00000242446	AL513546.1	1	154089440	154089513	1	snoRNA_pseudogene
ENSG00000240071	AL160001.1	1	193701439	193701506	-1	snoRNA_pseudogene
ENSG00000243600	AC093799.1	7	98019073	98019136	-1	snoRNA_pseudogene
ENSG00000243737	AC004855.1	7	107010581	107010778	-1	snoRNA_pseudogene
ENSG00000239292	AC073488.1	X	9414480	9414554	1	snoRNA_pseudogene
ENSG00000243041	AL451005.1	X	119723296	119723361	1	snoRNA_pseudogene
ENSG00000242196	AL670455.1	X	134317162	134317234	-1	snoRNA_pseudogene
ENSG00000244047	AF274573.1	X	149979747	149979821	1	snoRNA_pseudogene
ENSG00000242782	AL590102.1	13	62232126	62232210	-1	snoRNA_pseudogene
ENSG00000244702	AC012181.1	16	56980371	56980469	-1	snoRNA_pseudogene
ENSG00000244750	AL451125.1	9	127766515	127766604	1	snoRNA_pseudogene
ENSG00000243324	AC020954.1	19	6786888	6786964	-1	snoRNA_pseudogene
ENSG00000242132	AC008521.1	19	33542309	33542378	1	snoRNA_pseudogene
ENSG00000240158	AC011496.1	19	40620541	40620612	-1	snoRNA_pseudogene
ENSG00000243292	AC008560.2	5	64895144	64895217	1	snoRNA_pseudogene
ENSG00000240642	AC008872.1	5	66283290	66283362	-1	snoRNA_pseudogene
ENSG00000240304	AC108173.1	5	76900188	76900276	-1	snoRNA_pseudogene
ENSG00000239239	AC026440.1	5	83611423	83611498	1	snoRNA_pseudogene
ENSG00000244136	AC018754.2	5	86803014	86803091	1	snoRNA_pseudogene
ENSG00000241242	AC011374.3	5	151076888	151076944	-1	snoRNA_pseudogene
ENSG00000240357	AC087878.1	15	39308012	39308082	1	snoRNA_pseudogene
ENSG00000244751	AC016134.1	15	41907430	41907497	1	snoRNA_pseudogene
ENSG00000239996	AC015982.1	2	55806556	55806626	-1	snoRNA_pseudogene
ENSG00000244172	AC019181.2	2	165602822	165602886	1	snoRNA_pseudogene
ENSG00000240910	AC005104.1	2	242304242	242304314	-1	snoRNA_pseudogene
ENSG00000242089	AC016542.1	10	74456160	74456234	1	snoRNA_pseudogene
ENSG00000241301	AL136982.1	10	88810003	88810077	1	snoRNA_pseudogene
ENSG00000241691	AL133387.4	10	103040654	103040726	1	snoRNA_pseudogene
ENSG00000241212	AL355598.1	10	120827690	120827783	1	snoRNA_pseudogene
ENSG00000222225	U6	11	152999	153102	-1	snRNA
ENSG00000222561	U6	11	948421	948524	1	snRNA
ENSG00000207308	U6	11	2342948	2343057	1	snRNA
ENSG00000201616	U1	11	3069589	3069751	-1	snRNA
ENSG00000251934	U6	11	3736002	3736105	-1	snRNA
ENSG00000238304	U7	11	3802625	3802686	1	snRNA
ENSG00000252769	U6	11	7910729	7910826	-1	snRNA
ENSG00000252568	U7	11	9865362	9865423	-1	snRNA
ENSG00000221574	U6atac	11	10420739	10420864	-1	snRNA
ENSG00000251991	U7	11	14500438	14500499	1	snRNA
ENSG00000251928	U6	11	16995968	16996035	-1	snRNA
ENSG00000201586	U6	11	17137199	17137310	-1	snRNA
ENSG00000252519	U6	11	23871324	23871428	1	snRNA
ENSG00000201591	U6	11	39282657	39282763	1	snRNA
ENSG00000252922	U6	11	41144457	41144562	-1	snRNA
ENSG00000252327	U6	11	47461557	47461617	-1	snRNA
ENSG00000200376	U5	11	47598023	47598140	-1	snRNA
ENSG00000200817	U6	11	57794178	57794284	-1	snRNA
ENSG00000252418	U6	11	59266465	59266539	1	snRNA
ENSG00000252893	U7	11	59326273	59326334	1	snRNA
ENSG00000207153	U6	11	60752533	60752639	-1	snRNA
ENSG00000200898	U6	11	61705366	61705472	1	snRNA
ENSG00000252361	U6	11	62583438	62583539	-1	snRNA
ENSG00000222328	U2	11	62609091	62609281	-1	snRNA
ENSG00000202089	U6	11	63650059	63650157	-1	snRNA
ENSG00000207200	U6	11	63737942	63738048	1	snRNA
ENSG00000222477	U2	11	64915055	64915249	1	snRNA
ENSG00000202317	U1	11	66160920	66161083	1	snRNA
ENSG00000199325	U4	11	66382435	66382561	-1	snRNA
ENSG00000239099	U7	11	66687233	66687294	1	snRNA
ENSG00000253024	U6	11	67162681	67162782	-1	snRNA
ENSG00000206587	U6	11	67663102	67663208	1	snRNA
ENSG00000202070	U6	11	69921469	69921575	1	snRNA
ENSG00000206783	U6	11	71758919	71758997	-1	snRNA
ENSG00000251919	U7	11	72332810	72332871	1	snRNA
ENSG00000206638	U6	11	72580589	72580695	-1	snRNA
ENSG00000200152	U6	11	74679234	74679337	-1	snRNA
ENSG00000238880	U7	11	77277979	77278039	-1	snRNA
ENSG00000252494	U6	11	77844466	77844568	-1	snRNA
ENSG00000252033	U6	11	78290300	78290401	-1	snRNA
ENSG00000200146	U6	11	80239004	80239110	1	snRNA
ENSG00000206583	U6	11	85220982	85221088	1	snRNA
ENSG00000200877	U6	11	85864269	85864376	1	snRNA
ENSG00000223015	U6	11	87317675	87317777	1	snRNA
ENSG00000199235	U6	11	87359381	87359441	-1	snRNA
ENSG00000207113	U6	11	88345973	88346079	-1	snRNA
ENSG00000212466	U6	11	102184453	102184560	1	snRNA
ENSG00000238562	U7	11	102774622	102774683	-1	snRNA
ENSG00000222663	U4	11	105695360	105695496	1	snRNA
ENSG00000252081	U6	11	105845553	105845658	-1	snRNA
ENSG00000201243	U6	11	108876244	108876350	1	snRNA
ENSG00000253099	U2	11	111253817	111253944	1	snRNA
ENSG00000238444	U6	11	111903223	111903322	-1	snRNA
ENSG00000206772	U6	11	112223279	112223385	-1	snRNA
ENSG00000238998	U7	11	112848075	112848142	1	snRNA
ENSG00000201687	U6	11	113730068	113730171	1	snRNA
ENSG00000207185	U6	11	118464703	118464808	1	snRNA
ENSG00000207462	U6	11	118573051	118573156	1	snRNA
ENSG00000222249	U6	11	119160272	119160387	-1	snRNA
ENSG00000199217	U6	11	119527021	119527126	1	snRNA
ENSG00000252556	U6	11	121875063	121875159	1	snRNA
ENSG00000252776	U4atac	11	122319918	122320039	1	snRNA
ENSG00000253035	U4atac	11	122322182	122322307	1	snRNA
ENSG00000223265	U6	11	122449913	122450015	-1	snRNA
ENSG00000199709	U4	11	122797742	122797881	1	snRNA
ENSG00000200197	U1	11	123634635	123634797	1	snRNA
ENSG00000222844	U6	11	125147448	125147553	1	snRNA
ENSG00000222297	U6	11	125444615	125444714	1	snRNA
ENSG00000252255	U2	11	125519641	125519782	1	snRNA
ENSG00000222067	U4	11	126084155	126084373	-1	snRNA
ENSG00000212597	U6	11	128863132	128863235	-1	snRNA
ENSG00000199260	U6	11	129072861	129072965	1	snRNA
ENSG00000252351	U6atac	11	131255144	131255258	1	snRNA
ENSG00000252703	U6	11	132395703	132395781	1	snRNA
ENSG00000207097	U6	21	14419904	14420010	1	snRNA
ENSG00000207476	U6	21	14993898	14994004	1	snRNA
ENSG00000223287	U6	21	15340810	15340916	-1	snRNA
ENSG00000212564	U6	21	16986602	16986708	1	snRNA
ENSG00000252273	U6	21	17407733	17407829	-1	snRNA
ENSG00000239023	U1	21	18091317	18091476	1	snRNA
ENSG00000252462	U6	21	18803865	18803965	1	snRNA
ENSG00000252613	U7	21	18824999	18825052	1	snRNA
ENSG00000212609	U1	21	20717465	20717629	1	snRNA
ENSG00000251851	U6	21	21728060	21728164	-1	snRNA
ENSG00000202339	U4	21	23577511	23577651	1	snRNA
ENSG00000223078	U2	21	24654058	24654231	-1	snRNA
ENSG00000251972	U6	21	27315359	27315460	-1	snRNA
ENSG00000206802	U6	21	27563026	27563132	1	snRNA
ENSG00000251894	U6	21	30115530	30115613	1	snRNA
ENSG00000200213	U6	21	37438843	37438950	1	snRNA
ENSG00000212136	U6	21	38417830	38417936	1	snRNA
ENSG00000252619	U6	21	43837606	43837702	-1	snRNA
ENSG00000199598	U6	21	45339676	45339782	-1	snRNA
ENSG00000252606	U6	21	45416203	45416301	-1	snRNA
ENSG00000202239	U6	21	47945531	47945635	1	snRNA
ENSG00000200713	U6	8	8753323	8753428	1	snRNA
ENSG00000239078	U7	8	8929965	8930026	-1	snRNA
ENSG00000207415	U6	8	9144982	9145088	-1	snRNA
ENSG00000201815	U6	8	9228600	9228705	-1	snRNA
ENSG00000207128	U6	8	10333733	10333839	1	snRNA
ENSG00000199368	U6	8	11249920	11250026	-1	snRNA
ENSG00000206996	U6	8	12901859	12901965	1	snRNA
ENSG00000252264	U7	8	14176964	14177025	1	snRNA
ENSG00000252035	U6	8	14345285	14345388	-1	snRNA
ENSG00000222267	U6	8	20087290	20087388	1	snRNA
ENSG00000201761	U6	8	22291904	22292010	1	snRNA
ENSG00000252067	U4	8	23457539	23457651	-1	snRNA
ENSG00000207201	U1	8	23934510	23934671	-1	snRNA
ENSG00000222862	U6	8	27537349	27537452	1	snRNA
ENSG00000202242	U6	8	27631162	27631265	1	snRNA
ENSG00000207361	U6	8	28273965	28274068	1	snRNA
ENSG00000239175	U6	8	29901317	29901424	-1	snRNA
ENSG00000200319	U5	8	30501206	30501319	1	snRNA
ENSG00000212407	U6	8	32769011	32769116	-1	snRNA
ENSG00000252735	U6	8	33196385	33196484	1	snRNA
ENSG00000206871	U6	8	36167102	36167208	-1	snRNA
ENSG00000223215	U6	8	37526416	37526523	1	snRNA
ENSG00000207103	U6	8	37979892	37979998	1	snRNA
ENSG00000206610	U6	8	38023530	38023636	-1	snRNA
ENSG00000206867	U6	8	40890411	40890517	1	snRNA
ENSG00000206852	U6	8	41155682	41155784	1	snRNA
ENSG00000200731	U1	8	42928617	42928761	1	snRNA
ENSG00000238509	U6	8	43158519	43158625	1	snRNA
ENSG00000252594	U6	8	47742672	47742778	1	snRNA
ENSG00000200986	U6	8	48043404	48043510	-1	snRNA
ENSG00000207369	U6	8	48580333	48580439	1	snRNA
ENSG00000222522	U6	8	48891974	48892081	1	snRNA
ENSG00000252710	U6	8	49220487	49220590	-1	snRNA
ENSG00000200528	U6	8	54827279	54827384	1	snRNA
ENSG00000251835	U6atac	8	55065367	55065442	-1	snRNA
ENSG00000206975	U6	8	57829643	57829749	1	snRNA
ENSG00000202265	U6	8	58202111	58202208	1	snRNA
ENSG00000252057	U7	8	58469144	58469195	1	snRNA
ENSG00000201231	U4	8	59726971	59727111	-1	snRNA
ENSG00000252753	U6	8	61397741	61397799	-1	snRNA
ENSG00000206949	U6	8	67413440	67413546	-1	snRNA
ENSG00000238808	U7	8	70022748	70022809	-1	snRNA
ENSG00000212473	U1	8	70990141	70990267	-1	snRNA
ENSG00000222488	U6	8	73931180	73931279	-1	snRNA
ENSG00000212348	U6	8	74960912	74961019	1	snRNA
ENSG00000212485	U6	8	74991772	74991878	1	snRNA
ENSG00000222231	U2	8	77177778	77177967	-1	snRNA
ENSG00000252935	U6	8	79310750	79310857	-1	snRNA
ENSG00000238884	U7	8	80712368	80712430	-1	snRNA
ENSG00000252884	U6	8	81317751	81317844	1	snRNA
ENSG00000223327	U2	8	81497820	81498008	-1	snRNA
ENSG00000212429	U11	8	81661796	81661928	-1	snRNA
ENSG00000206701	U6	8	85577994	85578100	-1	snRNA
ENSG00000207359	U6	8	90912949	90913052	-1	snRNA
ENSG00000200525	U6	8	96067442	96067548	1	snRNA
